id,tags_hack_and_slash,tags_anime,tags_split_screen,tags_replay_value,tags_horror,tags_tactical,tags_thriller,release_date_month,tags_top-down_shooter,tags_multiplayer,genres_action,tags_3d_vision,tags_retro,tags_rpgmaker,categories_steamvr_collectibles,tags_games_workshop,categories_remote_play_on_tablet,tags_shooter,categories_steam_achievements,tags_visual_novel,tags_mechs,tags_villain_protagonist,tags_zombies,tags_physics,tags_linear,tags_cute,tags_top-down,tags_character_customization,purchase_date_month,tags_demons,categories_shared/split_screen,genres_strategy,tags_philisophical,tags_rpg,tags_management,tags_moba,purchase_date_timestamp,genres_violent,tags_hand-drawn,genres_indie,genres_massively_multiplayer,tags_controller,tags_historical,tags_magic,tags_shoot_'em_up,tags_choices_matter,tags_short,categories_stats,categories_includes_level_editor,tags_psychedelic,tags_level_editor,tags_crpg,tags_dark,tags_walking_simulator,tags_survival_horror,tags_arena_shooter,tags_platformer,tags_fantasy,categories_full_controller_support,tags_dark_humor,tags_futuristic,tags_gore,tags_warhammer_40k,tags_difficult,tags_family_friendly,categories_multi-player,tags_destruction,tags_turn-based_tactics,tags_benchmark,tags_3d_platformer,tags_drama,tags_building,tags_dark_fantasy,tags_turn-based,tags_1990's,purchase_date_year,tags_action,tags_world_war_ii,genres_nudity,tags_online_co-op,categories_online_multi-player,tags_mouse_only,tags_side_scroller,tags_lovecraftian,categories_steam_leaderboards,tags_political,categories_remote_play_on_phone,tags_beat_'em_up,tags_competitive,tags_memes,tags_mod,tags_first-person,tags_local_multiplayer,tags_open_world,categories_cross-platform_multiplayer,tags_blood,tags_puzzle-platformer,tags_rogue-like,tags_female_protagonist,tags_robots,tags_time_travel,tags_politics,price,tags_realistic,tags_third_person,tags_turn-based_combat,categories_single-player,tags_masterpiece,tags_grand_strategy,tags_post-apocalyptic,tags_sci-fi,tags_colorful,tags_violent,genres_simulation,tags_hunting,tags_aliens,categories_co-op,tags_experimental,tags_space,tags_western,tags_stealth,tags_massively_multiplayer,tags_fmv,tags_cinematic,tags_4x,tags_exploration,tags_local_co-op,tags_minimalist,tags_real-time_with_pause,tags_psychological,categories_mmo,tags_parody,genres_casual,tags_alternate_history,tags_detective,tags_medieval,tags_romance,tags_story_rich,tags_esports,categories_includes_source_sdk,tags_survival,tags_mature,tags_dragons,tags_emotional,tags_resource_management,tags_turn-based_strategy,tags_sandbox,tags_4_player_local,tags_crowdfunded,tags_great_soundtrack,release_date_timestamp,tags_bullet_time,categories_remote_play_on_tv,categories_online_co-op,tags_dynamic_narration,tags_based_on_a_novel,tags_adventure,genres_sports,tags_submarine,tags_trading,tags_loot,tags_supernatural,tags_cult_classic,tags_casual,tags_cyberpunk,tags_mythology,tags_procedural_generation,total_positive_reviews,categories_steam_workshop,tags_heist,tags_team-based,tags_hex_grid,tags_cartoony,categories_local_multi-player,tags_driving,tags_atmospheric,tags_steampunk,tags_parkour,tags_assassin,release_date_day,tags_rts,tags_illuminati,tags_underwater,tags_remake,tags_pixel_graphics,tags_beautiful,tags_fighting,tags_hacking,tags_noir,tags_war,tags_nonlinear,tags_crime,genres_free_to_play,tags_action_rpg,tags_space_sim,tags_narration,tags_stylized,tags_silent_protagonist,purchase_date_day,categories_captions_available,categories_commentary_available,tags_nudity,tags_pvp,tags_moddable,tags_action-adventure,tags_dating_sim,tags_sports,tags_minigames,tags_real-time,date_diff,genres_adventure,tags_relaxing,tags_epic,tags_fast-paced,tags_rogue-lite,tags_psychological_horror,categories_vr_support,tags_fps,categories_local_co-op,tags_science,genres_rpg,tags_comedy,tags_isometric,tags_ninja,tags_education,tags_inventory_management,categories_steam_cloud,tags_simulation,categories_steam_trading_cards,tags_third-person_shooter,tags_2d,tags_diplomacy,tags_indie,tags_base_building,tags_city_builder,genres_early_access,categories_in-app_purchases,tags_world_war_i,tags_arcade,tags_superhero,tags_classic,tags_rhythm,tags_strategy,tags_surreal,is_free,categories_partial_controller_support,tags_co-op,genres_gore,tags_1980s,tags_crafting,tags_time_manipulation,tags_funny,tags_party-based_rpg,tags_early_access,tags_puzzle,release_date_year,tags_kickstarter,tags_real_time_tactics,tags_episodic,tags_jrpg,tags_dungeon_crawler,tags_point_&_click,tags_vr,tags_free_to_play,tags_old_school,tags_interactive_fiction,total_negative_reviews,tags_dystopian,tags_military,tags_dinosaurs,tags_mystery,tags_music,tags_sexual_content,tags_nature,tags_america,tags_2.5d,tags_singleplayer,tags_economy
88,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,11,0,0,0,0,0,0,0,1542412800.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3600.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1386892800.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.028201432058005,0,0,0,0,0,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0,0,0,0,0,0,0,0,0,0,5.225746673713202,0,0,0,0,0,0,0,0,0,1,0
89,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1478649600.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7900.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1369699200.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.2399325913204695,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,0,0,0,0,0,1,0,0,0,0,5.0369526024136295,0,0,0,0,0,0,0,0,0,1,0
90,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1518739200.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334620800.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.796057750765372,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2012,0,0,0,0,0,0,0,0,0,0,3.8066624897703196,0,0,0,0,0,0,0,0,0,1,0
91,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1525996800.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4200.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1471478400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.013715156042802,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,4.418840607796598,0,0,0,0,0,0,0,0,0,1,0
92,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,1509408000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3600.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1164758400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.683737477672755,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,1,0,0,0,0,0,3989,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,9.588160179264023,0,0,0,0,0,0,0,0,0,1,0
93,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1508889600.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6800.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1501545600.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,7.255591274253665,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,85,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,5.351858133476067,0,0,0,1,0,0,0,0,0,1,0
94,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1488499200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3600.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1177977600.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6.923628628138427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3594,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2007,0,0,0,0,0,1,0,0,0,0,4.553876891600541,0,0,0,0,0,0,0,0,0,1,0
95,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,1509148800.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3600.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1229299200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.150602768446279,0,0,0,0,0,0,0,1,0,0,0,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,0,3239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2008,0,0,0,0,0,0,0,0,0,0,3.784189633918261,0,0,0,0,0,0,0,0,0,1,0
96,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1489104000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2900.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1347580800.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.45535914573812,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1638,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,7.282761179605593,0,0,0,0,0,0,0,0,0,1,0
97,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1520467200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9800.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1461196800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8804263442924,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2016,0,1,0,0,0,0,0,0,0,0,7.136483208590247,0,0,0,0,0,0,0,0,0,1,0
98,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1554768000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8800.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1495756800.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.503289630675082,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,683,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,5.241747015059643,0,0,0,0,0,0,0,0,0,1,0
99,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1535760000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492646400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0
100,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1519689600.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1519257600.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.139884552226255,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,0,0,0,0,0,1,0,0,0,1,4.882801922586371,1,0,0,1,0,0,0,0,0,1,0
101,0,0,0,0,0,0,0,11,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1555200000.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7000.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1510790400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.048788283534199,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2017,0,0,0,0,0,0,0,0,0,0,6.39024066706535,0,1,0,0,0,0,0,0,0,1,0
102,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1478649600.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7900.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1399334400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.416732282512326,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,918,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,0,0,0,0,0,1,0,0,0,0,5.3612921657094255,0,0,0,0,0,0,0,0,0,1,0
103,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,1521676800.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6800.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1398729600.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9.109303827798412,0,0,0,0,0,0,0,1,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,6.546785410760524,0,0,0,0,0,0,0,0,0,1,0
104,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,1511222400.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421625600.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1037,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,0,0,0,0,0,0,1,1,0,0,1.0986122886681098,0,0,0,0,0,0,0,0,0,1,0
105,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,1,0,0,1480291200.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6800.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1351468800.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.428927194802272,0,0,0,0,0,0,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,1491,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012,0,0,0,0,0,0,0,0,0,0,5.981414211254481,0,0,0,0,0,0,0,0,0,1,0
106,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,1525824000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9900.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1229644800.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.177300517897983,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,6.461468176353717,0,0,0,0,0,0,0,0,0,1,0
107,1,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1540771200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10000.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1491868800.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.086702731518004,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,0,0,0,0,0,0,0,566,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,6.75110146893676,0,0,0,0,0,1,0,0,0,1,0
